,position,team,lat,lon,dtf,dist_mg,status,datetime,race
0,1,Sanya Serenity Coast,43.79138,-179.72288,2450.93,122,racing,4/9/18 18:00,pacific
1,2,PSP Logistics,43.75664,179.69098,2474.89,122,racing,4/9/18 18:00,pacific
2,3,Qingdao,42.79107,-179.73944,2484.66,124,racing,4/9/18 18:00,pacific
3,4,Hotelplanner.com,44.79446,178.55187,2507.48,106,racing,4/9/18 18:00,pacific
4,5,Unicef,42.46772,179.86094,2510.71,108,racing,4/9/18 18:00,pacific
5,6,Dare To Lead,42.93044,179.36181,2511.25,109,racing,4/9/18 18:00,pacific
6,7,Garmin,42.76502,178.17988,2560.73,101,racing,4/9/18 18:00,pacific
7,8,Nasdaq,43.076,177.73577,2569.36,122,racing,4/9/18 18:00,pacific
8,9,Visit Seattle,44.87516,176.08585,2611.72,124,racing,4/9/18 18:00,pacific
9,10,Liverpool 2018,43.216,176.40433,2619.77,112,racing,4/9/18 18:00,pacific
10,11,GREAT Britain,45.30684,173.62393,2734.34,112,racing,4/9/18 18:00,pacific
11,1,Sanya Serenity Coast,43.82443,-179.47436,2440.39,121,racing,4/9/18 19:00,pacific
12,2,PSP Logistics,43.84976,179.90995,2463.97,122,racing,4/9/18 19:00,pacific
13,3,Qingdao,42.83784,-179.5138,2475.34,124,racing,4/9/18 19:00,pacific
14,4,Hotelplanner.com,44.66504,178.73577,2500.49,103,racing,4/9/18 19:00,pacific
15,5,Unicef,42.53488,-179.91501,2500.65,118,racing,4/9/18 19:00,pacific
16,6,Dare To Lead,42.96386,179.59737,2501.54,109,racing,4/9/18 19:00,pacific
17,7,Garmin,42.83653,178.37919,2550.99,102,racing,4/9/18 19:00,pacific
18,8,Nasdaq,43.14622,177.96526,2558.47,120,racing,4/9/18 19:00,pacific
19,9,Visit Seattle,44.95807,176.34366,2600.48,124,racing,4/9/18 19:00,pacific
20,10,Liverpool 2018,43.29738,176.61475,2609.45,111,racing,4/9/18 19:00,pacific
21,11,GREAT Britain,45.2124,173.84443,2723.46,107,racing,4/9/18 19:00,pacific
22,1,Sanya Serenity Coast,43.87702,-179.20598,2428.61,122,racing,4/9/18 20:00,pacific
23,2,PSP Logistics,43.94153,-179.8735,2453.21,122,racing,4/9/18 20:00,pacific
24,3,Qingdao,42.87976,-179.26474,2465.56,124,racing,4/9/18 20:00,pacific
25,4,Unicef,42.60426,-179.69466,2490.68,118,racing,4/9/18 20:00,pacific
26,5,Dare To Lead,42.99881,179.83276,2491.85,110,racing,4/9/18 20:00,pacific
27,6,Hotelplanner.com,44.56023,178.93346,2492.99,102,racing,4/9/18 20:00,pacific
28,7,Garmin,42.92864,178.54723,2541.83,103,racing,4/9/18 20:00,pacific
29,8,Nasdaq,43.20367,178.21292,2547.2,120,racing,4/9/18 20:00,pacific
30,9,Visit Seattle,45.05442,176.597,2589.48,125,racing,4/9/18 20:00,pacific
31,10,Liverpool 2018,43.38283,176.8156,2599.46,110,racing,4/9/18 20:00,pacific
32,11,GREAT Britain,45.12077,174.07791,2712.23,104,racing,4/9/18 20:00,pacific
33,1,Sanya Serenity Coast,43.95027,-178.94346,2416.51,123,racing,4/9/18 21:00,pacific
34,2,PSP Logistics,44.05712,-179.67634,2442.74,121,racing,4/9/18 21:00,pacific
35,3,Qingdao,42.95931,-179.01844,2454.44,125,racing,4/9/18 21:00,pacific
36,4,Unicef,42.67449,-179.45579,2480.15,119,racing,4/9/18 21:00,pacific
37,5,Dare To Lead,43.05854,-179.98121,2483.13,108,racing,4/9/18 21:00,pacific
38,6,Hotelplanner.com,44.45237,179.13661,2485.52,103,racing,4/9/18 21:00,pacific
39,7,Garmin,43.02053,178.72927,2532.16,104,racing,4/9/18 21:00,pacific
40,8,Nasdaq,43.2713,178.46295,2535.58,120,racing,4/9/18 21:00,pacific
41,9,Visit Seattle,45.13192,176.84482,2578.86,125,racing,4/9/18 21:00,pacific
42,10,Liverpool 2018,43.46633,177.00322,2590.07,112,racing,4/9/18 21:00,pacific
43,11,GREAT Britain,45.02604,174.29012,2701.62,101,racing,4/9/18 21:00,pacific
44,1,Sanya Serenity Coast,44.04479,-178.67023,2403.44,125,racing,4/9/18 22:00,pacific
45,2,PSP Logistics,44.19039,-179.49077,2432.48,121,racing,4/9/18 22:00,pacific
46,3,Qingdao,43.04184,-178.78313,2443.62,124,racing,4/9/18 22:00,pacific
47,4,Unicef,42.75363,-179.22396,2469.54,120,racing,4/9/18 22:00,pacific
48,5,Dare To Lead,43.13601,-179.75408,2472.33,108,racing,4/9/18 22:00,pacific
49,6,Hotelplanner.com,44.35348,179.32567,2478.78,104,racing,4/9/18 22:00,pacific
50,7,Garmin,43.1043,178.93839,2521.7,106,racing,4/9/18 22:00,pacific
51,8,Nasdaq,43.34898,178.68653,2524.77,120,racing,4/9/18 22:00,pacific
52,9,Visit Seattle,45.23316,177.06085,2569.68,125,racing,4/9/18 22:00,pacific
53,10,Liverpool 2018,43.58161,177.17045,2580.94,111,racing,4/9/18 22:00,pacific
54,11,GREAT Britain,44.91955,174.48874,2691.05,100,racing,4/9/18 22:00,pacific
55,1,Sanya Serenity Coast,44.12064,-178.38975,2390.62,126,racing,4/9/18 23:00,pacific
56,2,PSP Logistics,44.32056,-179.28024,2421.44,121,racing,4/9/18 23:00,pacific
57,3,Qingdao,43.12484,-178.54086,2432.66,124,racing,4/9/18 23:00,pacific
58,4,Unicef,42.83556,-178.99877,2459.09,121,racing,4/9/18 23:00,pacific
59,5,Dare To Lead,43.2098,-179.52784,2461.73,109,racing,4/9/18 23:00,pacific
60,6,Hotelplanner.com,44.24171,179.5145,2472.5,107,racing,4/9/18 23:00,pacific
61,7,Garmin,43.19256,179.12678,2511.92,106,racing,4/9/18 23:00,pacific
62,8,Nasdaq,43.45106,178.88873,2514.19,119,racing,4/9/18 23:00,pacific
63,9,Visit Seattle,45.25757,177.28257,2560.33,123,racing,4/9/18 23:00,pacific
64,10,Liverpool 2018,43.47791,177.34525,2575.82,104,racing,4/9/18 23:00,pacific
65,11,GREAT Britain,44.83474,174.69892,2680.89,100,racing,4/9/18 23:00,pacific
66,1,Sanya Serenity Coast,44.20812,-178.1117,2377.6,128,racing,4/10/18 0:00,pacific
67,2,PSP Logistics,44.44602,-179.06454,2410.44,122,racing,4/10/18 0:00,pacific
68,3,Qingdao,43.21248,-178.3109,2421.97,123,racing,4/10/18 0:00,pacific
69,4,Unicef,42.9214,-178.7797,2448.73,120,racing,4/10/18 0:00,pacific
70,5,Dare To Lead,43.25813,-179.28604,2451.54,110,racing,4/10/18 0:00,pacific
71,6,Hotelplanner.com,44.09617,179.71604,2466.65,114,racing,4/10/18 0:00,pacific
72,7,Garmin,43.25637,179.28517,2504.01,103,racing,4/10/18 0:00,pacific
73,8,Nasdaq,43.54597,179.06878,2504.7,118,racing,4/10/18 0:00,pacific
74,9,Visit Seattle,45.16976,177.48597,2551.71,118,racing,4/10/18 0:00,pacific
75,10,Liverpool 2018,43.37546,177.52139,2570.82,98,racing,4/10/18 0:00,pacific
76,11,GREAT Britain,44.74601,174.8933,2671.18,101,racing,4/10/18 0:00,pacific
77,1,Sanya Serenity Coast,44.28667,-177.87231,2366.31,128,racing,4/10/18 1:00,pacific
78,2,PSP Logistics,44.501,-178.85434,2400.89,120,racing,4/10/18 1:00,pacific
79,3,Qingdao,43.29777,-178.08303,2411.55,122,racing,4/10/18 1:00,pacific
80,4,Unicef,43.01464,-178.57596,2438.56,119,racing,4/10/18 1:00,pacific
81,5,Dare To Lead,43.30764,-179.04261,2441.35,111,racing,4/10/18 1:00,pacific
82,6,Hotelplanner.com,43.95107,179.92034,2461.27,121,racing,4/10/18 1:00,pacific
83,7,Nasdaq,43.6512,179.29425,2493.19,118,racing,4/10/18 1:00,pacific
84,8,Garmin,43.33742,179.45544,2495.15,101,racing,4/10/18 1:00,pacific
85,9,Visit Seattle,45.06085,177.70647,2542.47,113,racing,4/10/18 1:00,pacific
86,10,Liverpool 2018,43.45737,177.71854,2561.03,98,racing,4/10/18 1:00,pacific
87,11,GREAT Britain,44.66365,175.08835,2661.93,103,racing,4/10/18 1:00,pacific
88,1,Sanya Serenity Coast,44.36852,-177.63609,2355.06,128,racing,4/10/18 2:00,pacific
89,2,PSP Logistics,44.37505,-178.64878,2394.69,113,racing,4/10/18 2:00,pacific
90,3,Qingdao,43.37831,-177.8433,2401.16,123,racing,4/10/18 2:00,pacific
91,4,Unicef,43.06643,-178.34176,2429.46,118,racing,4/10/18 2:00,pacific
92,5,Dare To Lead,43.35677,-178.78744,2430.89,113,racing,4/10/18 2:00,pacific
93,6,Hotelplanner.com,43.85041,-179.88497,2455.81,121,racing,4/10/18 2:00,pacific
94,7,Nasdaq,43.72564,179.53189,2481.96,119,racing,4/10/18 2:00,pacific
95,8,Garmin,43.42474,179.64546,2485.37,99,racing,4/10/18 2:00,pacific
96,9,Visit Seattle,44.95136,177.91607,2533.82,110,racing,4/10/18 2:00,pacific
97,10,Liverpool 2018,43.52088,177.92112,2551.43,98,racing,4/10/18 2:00,pacific
98,11,GREAT Britain,44.56563,175.26693,2648.28,105,racing,4/10/18 2:00,pacific
99,1,Sanya Serenity Coast,44.45132,-177.42222,2344.63,127,racing,4/10/18 3:00,pacific
100,2,PSP Logistics,44.23712,-178.46549,2390.45,106,racing,4/10/18 3:00,pacific
101,3,Qingdao,43.46087,-177.59859,2390.76,123,racing,4/10/18 3:00,pacific
102,4,Unicef,43.12536,-178.10641,2420.2,118,racing,4/10/18 3:00,pacific
103,5,Dare To Lead,43.40616,-178.54347,2420.94,115,racing,4/10/18 3:00,pacific
104,6,Hotelplanner.com,43.92948,-179.63629,2444.06,115,racing,4/10/18 3:00,pacific
105,7,Nasdaq,43.81218,179.77285,2470.32,120,racing,4/10/18 3:00,pacific
106,8,Garmin,43.51206,179.87239,2474.19,100,racing,4/10/18 3:00,pacific
107,9,Visit Seattle,44.84123,178.12989,2525.16,107,racing,4/10/18 3:00,pacific
108,10,Liverpool 2018,43.59361,178.11415,2542.04,97,racing,4/10/18 3:00,pacific
109,11,GREAT Britain,44.47076,175.44887,2641.31,110,racing,4/10/18 3:00,pacific
110,1,Sanya Serenity Coast,44.51581,-177.20621,2334.68,126,racing,4/10/18 4:00,pacific
111,2,Qingdao,43.54145,-177.34751,2380.57,124,racing,4/10/18 4:00,pacific
112,3,PSP Logistics,44.10771,-178.28464,2387.03,100,racing,4/10/18 4:00,pacific
113,4,Dare To Lead,43.46316,-178.314,2411.28,116,racing,4/10/18 4:00,pacific
114,5,Unicef,43.18106,-177.87597,2411.45,118,racing,4/10/18 4:00,pacific
115,6,Hotelplanner.com,44.01868,-179.40374,2432.72,109,racing,4/10/18 4:00,pacific
116,7,Nasdaq,43.90849,-179.99854,2458.96,121,racing,4/10/18 4:00,pacific
117,8,Garmin,43.58002,-179.89692,2463.42,102,racing,4/10/18 4:00,pacific
118,9,Visit Seattle,44.76189,178.33559,2516.83,106,racing,4/10/18 4:00,pacific
119,10,Liverpool 2018,43.5712,178.29388,2535.22,95,racing,4/10/18 4:00,pacific
120,11,GREAT Britain,44.39527,175.61966,2634.73,112,racing,4/10/18 4:00,pacific
121,1,Sanya Serenity Coast,44.56544,-176.96966,2324.48,127,racing,4/10/18 5:00,pacific
122,2,Qingdao,43.63893,-177.11485,2370.3,125,racing,4/10/18 5:00,pacific
123,3,PSP Logistics,43.9845,-178.09943,2384.21,96,racing,4/10/18 5:00,pacific
124,4,Unicef,43.24448,-177.65769,2402.89,118,racing,4/10/18 5:00,pacific
125,5,Dare To Lead,43.42941,-178.11386,2406.57,114,racing,4/10/18 5:00,pacific
126,6,Hotelplanner.com,44.09792,-179.17197,2421.66,106,racing,4/10/18 5:00,pacific
127,7,Nasdaq,43.99094,-179.77379,2448.11,121,racing,4/10/18 5:00,pacific
128,8,Garmin,43.65763,-179.6734,2452.66,108,racing,4/10/18 5:00,pacific
129,9,Visit Seattle,44.79519,178.52935,2508.44,104,racing,4/10/18 5:00,pacific
130,10,Liverpool 2018,43.46383,178.45386,2531.2,90,racing,4/10/18 5:00,pacific
131,11,GREAT Britain,44.35002,175.79608,2627.68,108,racing,4/10/18 5:00,pacific
132,1,Sanya Serenity Coast,44.62568,-176.70914,2313.27,128,racing,4/10/18 6:00,pacific
133,2,Qingdao,43.74906,-176.88463,2359.75,127,racing,4/10/18 6:00,pacific
134,3,PSP Logistics,43.85016,-177.9322,2383.41,93,racing,4/10/18 6:00,pacific
135,4,Unicef,43.30729,-177.45133,2394.88,117,racing,4/10/18 6:00,pacific
136,5,Dare To Lead,43.2916,-177.98592,2409.12,107,racing,4/10/18 6:00,pacific
137,6,Hotelplanner.com,44.15028,-178.9848,2413.01,102,racing,4/10/18 6:00,pacific
138,7,Nasdaq,44.07419,-179.54458,2437.08,121,racing,4/10/18 6:00,pacific
139,8,Garmin,43.72713,-179.46674,2442.79,108,racing,4/10/18 6:00,pacific
140,9,Visit Seattle,44.83024,178.71502,2500.39,101,racing,4/10/18 6:00,pacific
141,10,Liverpool 2018,43.36387,178.55473,2529.6,84,racing,4/10/18 6:00,pacific
142,11,GREAT Britain,44.31546,175.9802,2620.22,105,racing,4/10/18 6:00,pacific
143,1,Sanya Serenity Coast,44.68106,-176.43505,2302.27,128,racing,4/10/18 7:00,pacific
144,2,Qingdao,43.84814,-176.65041,2350.17,127,racing,4/10/18 7:00,pacific
145,3,PSP Logistics,43.72194,-177.7834,2383.96,91,racing,4/10/18 7:00,pacific
146,4,Unicef,43.3725,-177.21639,2386.43,118,racing,4/10/18 7:00,pacific
147,5,Dare To Lead,43.24556,-177.83586,2407.29,103,racing,4/10/18 7:00,pacific
148,6,Hotelplanner.com,44.0706,-178.83289,2409.01,100,racing,4/10/18 7:00,pacific
149,7,Nasdaq,44.16529,-179.32036,2426.1,121,racing,4/10/18 7:00,pacific
150,8,Garmin,43.79906,-179.26646,2433.11,108,racing,4/10/18 7:00,pacific
151,9,Visit Seattle,44.86299,178.89014,2492.81,98,racing,4/10/18 7:00,pacific
152,10,Liverpool 2018,43.37814,178.61491,2526.86,78,racing,4/10/18 7:00,pacific
153,11,GREAT Britain,44.28092,176.15142,2613.34,101,racing,4/10/18 7:00,pacific
154,1,Sanya Serenity Coast,44.75369,-176.21507,2293.03,126,racing,4/10/18 8:00,pacific
155,2,Qingdao,43.9172,-176.42191,2343.08,126,racing,4/10/18 8:00,pacific
156,3,Unicef,43.41234,-177.00709,2380.29,116,racing,4/10/18 8:00,pacific
157,4,PSP Logistics,43.58172,-177.6551,2386.52,92,racing,4/10/18 8:00,pacific
158,5,Dare To Lead,43.27524,-177.69174,2402.19,101,racing,4/10/18 8:00,pacific
159,6,Hotelplanner.com,43.9542,-178.68231,2406.49,98,racing,4/10/18 8:00,pacific
160,7,Nasdaq,44.26746,-179.11801,2415.83,120,racing,4/10/18 8:00,pacific
161,8,Garmin,43.88649,-179.07812,2423.45,108,racing,4/10/18 8:00,pacific
162,9,Visit Seattle,44.83258,179.10499,2483.83,97,racing,4/10/18 8:00,pacific
163,10,Liverpool 2018,43.37488,178.67968,2524.38,73,racing,4/10/18 8:00,pacific
164,11,GREAT Britain,44.2563,176.33121,2606,98,racing,4/10/18 8:00,pacific
165,1,Sanya Serenity Coast,44.65561,-176.03213,2296.36,118,racing,4/10/18 9:00,pacific
166,2,Qingdao,43.98193,-176.20605,2337.36,125,racing,4/10/18 9:00,pacific
167,3,Unicef,43.47251,-176.83415,2374.06,113,racing,4/10/18 9:00,pacific
168,4,PSP Logistics,43.4987,-177.50874,2386.63,95,racing,4/10/18 9:00,pacific
169,5,Dare To Lead,43.3406,-177.54996,2395.48,97,racing,4/10/18 9:00,pacific
170,6,Hotelplanner.com,43.84109,-178.55532,2405.35,96,racing,4/10/18 9:00,pacific
171,7,Nasdaq,44.35056,-178.92294,2406.29,119,racing,4/10/18 9:00,pacific
172,8,Garmin,43.89582,-178.91626,2417.03,104,racing,4/10/18 9:00,pacific
173,9,Visit Seattle,44.75504,179.32149,2475.07,100,racing,4/10/18 9:00,pacific
174,10,Liverpool 2018,43.30743,178.80903,2521.03,73,racing,4/10/18 9:00,pacific
175,11,GREAT Britain,44.24953,176.5096,2598.54,95,racing,4/10/18 9:00,pacific
176,1,Sanya Serenity Coast,44.53846,-175.86661,2272.59,111,racing,4/10/18 10:00,pacific
177,2,Qingdao,44.0634,-176.00769,2331.84,123,racing,4/10/18 10:00,pacific
178,3,Unicef,43.55644,-176.6862,2367.14,110,racing,4/10/18 10:00,pacific
179,4,PSP Logistics,43.43663,-177.37472,2386.52,97,racing,4/10/18 10:00,pacific
180,5,Dare To Lead,43.34117,-177.43336,2392.74,91,racing,4/10/18 10:00,pacific
181,6,Nasdaq,44.27185,-178.78656,2402.38,111,racing,4/10/18 10:00,pacific
182,7,Hotelplanner.com,43.76104,-178.42879,2403.6,93,racing,4/10/18 10:00,pacific
183,8,Garmin,43.8153,-178.78996,2414.75,98,racing,4/10/18 10:00,pacific
184,9,Visit Seattle,44.70161,179.50015,2467.86,99,racing,4/10/18 10:00,pacific
185,10,Liverpool 2018,43.24256,178.98456,2515.97,72,racing,4/10/18 10:00,pacific
186,11,GREAT Britain,44.23373,176.68114,2591.47,92,racing,4/10/18 10:00,pacific
187,1,Sanya Serenity Coast,44.42751,-175.70434,2266.6,104,racing,4/10/18 11:00,pacific
188,2,Qingdao,44.14659,-175.8109,2273.83,122,racing,4/10/18 11:00,pacific
189,3,Unicef,43.62044,-176.54569,2361.67,106,racing,4/10/18 11:00,pacific
190,4,PSP Logistics,43.37565,-177.24155,2386.78,101,racing,4/10/18 11:00,pacific
191,5,Dare To Lead,43.2868,-177.30533,2392.79,86,racing,4/10/18 11:00,pacific
192,6,Nasdaq,44.22182,-178.63435,2397.46,107,racing,4/10/18 11:00,pacific
193,7,Hotelplanner.com,43.7344,-178.29712,2400.03,88,racing,4/10/18 11:00,pacific
194,8,Garmin,43.76448,-178.66382,2411.81,94,racing,4/10/18 11:00,pacific
195,9,Visit Seattle,44.67777,179.71692,2458.87,99,racing,4/10/18 11:00,pacific
196,10,Liverpool 2018,43.24219,179.18596,2508.22,73,racing,4/10/18 11:00,pacific
197,11,GREAT Britain,44.15935,176.85014,2585.23,90,racing,4/10/18 11:00,pacific
198,1,Sanya Serenity Coast,44.45417,-175.54051,2259.43,100,racing,4/10/18 12:00,pacific
199,2,Qingdao,44.23736,-175.6409,2265.68,119,racing,4/10/18 12:00,pacific
200,3,Unicef,43.73974,-176.45228,2353.71,102,racing,4/10/18 12:00,pacific
201,4,PSP Logistics,43.33985,-177.10196,2385.96,102,racing,4/10/18 12:00,pacific
202,5,Nasdaq,44.19922,-178.44092,2390.46,103,racing,4/10/18 12:00,pacific
203,6,Dare To Lead,43.24995,-177.21682,2393,79,racing,4/10/18 12:00,pacific
204,7,Hotelplanner.com,43.73698,-178.14314,2394.77,84,racing,4/10/18 12:00,pacific
205,8,Garmin,43.72208,-178.48534,2406.96,92,racing,4/10/18 12:00,pacific
206,9,Visit Seattle,44.67818,179.96344,2448.44,98,racing,4/10/18 12:00,pacific
207,10,Liverpool 2018,43.24341,179.3863,2500.53,73,racing,4/10/18 12:00,pacific
208,11,GREAT Britain,44.09038,177.02296,2578.84,89,racing,4/10/18 12:00,pacific
209,1,Sanya Serenity Coast,44.56506,-175.39853,2252.54,96,racing,4/10/18 13:00,pacific
210,2,Qingdao,44.34059,-175.48719,2258.16,117,racing,4/10/18 13:00,pacific
211,3,Unicef,43.72884,-176.27327,2352.81,98,racing,4/10/18 13:00,pacific
212,4,Nasdaq,44.17367,-178.22744,2382.96,100,racing,4/10/18 13:00,pacific
213,5,PSP Logistics,43.31797,-176.9575,2384.66,96,racing,4/10/18 13:00,pacific
214,6,Hotelplanner.com,43.73628,-177.9537,2388.65,83,racing,4/10/18 13:00,pacific
215,7,Dare To Lead,43.21684,-177.07687,2392.26,75,racing,4/10/18 13:00,pacific
216,8,Garmin,43.68423,-178.31076,2402.38,90,racing,4/10/18 13:00,pacific
217,9,Visit Seattle,44.66259,-179.82262,2439.54,97,racing,4/10/18 13:00,pacific
218,10,Liverpool 2018,43.24099,179.60171,2492.46,75,racing,4/10/18 13:00,pacific
219,11,GREAT Britain,44.04425,177.20921,2571.65,89,racing,4/10/18 13:00,pacific
220,1,Sanya Serenity Coast,44.67468,-175.26015,2245.91,93,racing,4/10/18 14:00,pacific
221,2,Qingdao,44.46341,-175.33209,2250.51,114,racing,4/10/18 14:00,pacific
222,3,Unicef,43.70825,-176.10998,2353.29,93,racing,4/10/18 14:00,pacific
223,4,Nasdaq,44.16048,-177.99444,2374.65,98,racing,4/10/18 14:00,pacific
224,5,Hotelplanner.com,43.73331,-177.74901,2382.43,82,racing,4/10/18 14:00,pacific
225,6,PSP Logistics,43.2977,-176.81853,2383.69,90,racing,4/10/18 14:00,pacific
226,7,Dare To Lead,43.20051,-176.94503,2391.04,70,racing,4/10/18 14:00,pacific
227,8,Garmin,43.64607,-178.11543,2397.48,87,racing,4/10/18 14:00,pacific
228,9,Visit Seattle,44.62321,-179.58576,2429.93,98,racing,4/10/18 14:00,pacific
229,10,Liverpool 2018,43.24077,179.81319,2484.56,77,racing,4/10/18 14:00,pacific
230,11,GREAT Britain,44.02293,177.39637,2564.11,87,racing,4/10/18 14:00,pacific
231,1,Sanya Serenity Coast,44.80074,-175.15071,2240.54,89,racing,4/10/18 15:00,pacific
232,2,Qingdao,44.60682,-175.22025,2244.67,111,racing,4/10/18 15:00,pacific
233,3,Unicef,43.70028,-175.97677,2353.64,88,racing,4/10/18 15:00,pacific
234,4,Nasdaq,44.17363,-177.75139,2365.42,98,racing,4/10/18 15:00,pacific
235,5,Hotelplanner.com,43.73882,-177.52296,2375.61,83,racing,4/10/18 15:00,pacific
236,6,PSP Logistics,43.26893,-176.65272,2383.24,86,racing,4/10/18 15:00,pacific
237,7,Dare To Lead,43.22092,-176.80168,2387.84,67,racing,4/10/18 15:00,pacific
238,8,Garmin,43.6131,-177.90061,2392.19,86,racing,4/10/18 15:00,pacific
239,9,Visit Seattle,44.57715,-179.36083,2420.98,98,racing,4/10/18 15:00,pacific
240,10,Liverpool 2018,43.26465,-179.9768,2476.03,77,racing,4/10/18 15:00,pacific
241,11,GREAT Britain,44.01164,177.58081,2556.57,87,racing,4/10/18 15:00,pacific
242,1,Sanya Serenity Coast,44.83849,-175.00082,2233.99,85,racing,4/10/18 16:00,pacific
243,2,Qingdao,44.59027,-175.05875,2237.94,105,racing,4/10/18 16:00,pacific
244,3,Unicef,43.72919,-175.83323,2352.23,84,racing,4/10/18 16:00,pacific
245,4,Nasdaq,44.17283,-177.54545,2358.25,96,racing,4/10/18 16:00,pacific
246,5,Hotelplanner.com,43.76277,-177.31272,2368.81,82,racing,4/10/18 16:00,pacific
247,6,Dare To Lead,43.2827,-176.64243,2382.33,64,racing,4/10/18 16:00,pacific
248,7,PSP Logistics,43.24316,-176.48921,2383.14,82,racing,4/10/18 16:00,pacific
249,8,Garmin,43.60851,-177.68489,2386.11,86,racing,4/10/18 16:00,pacific
250,9,Visit Seattle,44.53462,-179.14878,2412.64,100,racing,4/10/18 16:00,pacific
251,10,Liverpool 2018,43.29314,-179.78455,2468.06,77,racing,4/10/18 16:00,pacific
252,11,GREAT Britain,44.02284,177.75659,2549.06,86,racing,4/10/18 16:00,pacific
253,1,Sanya Serenity Coast,44.81393,-174.81453,2226.21,81,racing,4/10/18 17:00,pacific
254,2,Qingdao,44.54886,-174.87548,2230.47,98,racing,4/10/18 17:00,pacific
255,3,Unicef,43.78976,-175.67505,2272.49,82,racing,4/10/18 17:00,pacific
256,4,Nasdaq,44.13153,-177.37077,2354.06,93,racing,4/10/18 17:00,pacific
257,5,Hotelplanner.com,43.8259,-177.11778,2360.84,82,racing,4/10/18 17:00,pacific
258,6,Dare To Lead,43.30853,-176.48989,2379.3,65,racing,4/10/18 17:00,pacific
259,7,Garmin,43.60958,-177.46326,2380.08,87,racing,4/10/18 17:00,pacific
260,8,PSP Logistics,43.22942,-176.31936,2382.77,79,racing,4/10/18 17:00,pacific
261,9,Visit Seattle,44.50459,-178.95555,2405.03,101,racing,4/10/18 17:00,pacific
262,10,Liverpool 2018,43.32661,-179.58985,2459.88,80,racing,4/10/18 17:00,pacific
263,11,GREAT Britain,44.03977,177.94001,2541.14,85,racing,4/10/18 17:00,pacific
264,1,Sanya Serenity Coast,44.79426,-174.60491,2217.42,78,racing,4/10/18 18:00,pacific
265,2,Qingdao,44.50737,-174.68944,2222.9,93,racing,4/10/18 18:00,pacific
266,3,Unicef,43.84173,-175.49238,2264.08,80,racing,4/10/18 18:00,pacific
267,4,Nasdaq,44.12549,-177.16473,2347.98,92,racing,4/10/18 18:00,pacific
268,5,Hotelplanner.com,43.83745,-176.90081,2355.37,84,racing,4/10/18 18:00,pacific
269,6,Garmin,43.62505,-177.24282,2373.89,88,racing,4/10/18 18:00,pacific
270,7,Dare To Lead,43.30454,-176.28689,2378.12,67,racing,4/10/18 18:00,pacific
271,8,PSP Logistics,43.24735,-176.11238,2380.92,78,racing,4/10/18 18:00,pacific
272,9,Visit Seattle,44.49515,-178.75119,2396.72,103,racing,4/10/18 18:00,pacific
273,10,Liverpool 2018,43.38636,-179.37806,2450.24,87,racing,4/10/18 18:00,pacific
274,11,GREAT Britain,44.08227,178.13897,2532.2,86,racing,4/10/18 18:00,pacific
275,1,Sanya Serenity Coast,44.78525,-174.38445,2208.12,77,racing,4/10/18 19:00,pacific
276,2,Qingdao,44.46589,-174.49522,2215,89,racing,4/10/18 19:00,pacific
277,3,Unicef,43.86683,-175.26158,2254.01,80,racing,4/10/18 19:00,pacific
278,4,Nasdaq,44.11744,-176.96032,2342.65,93,racing,4/10/18 19:00,pacific
279,5,Hotelplanner.com,43.86875,-176.67817,2349.48,86,racing,4/10/18 19:00,pacific
280,6,Garmin,43.64457,-177.03927,2368.4,89,racing,4/10/18 19:00,pacific
281,7,Dare To Lead,43.31399,-176.08384,2376.87,70,racing,4/10/18 19:00,pacific
282,8,PSP Logistics,43.25712,-175.90781,2380.29,78,racing,4/10/18 19:00,pacific
283,9,Visit Seattle,44.49473,-178.55011,2388.46,102,racing,4/10/18 19:00,pacific
284,9,Visit Seattle,44.49473,-178.55011,2388.46,92,racing,4/10/18 19:00,pacific
285,10,Liverpool 2018,43.4554,-179.16449,2440.24,94,racing,4/10/18 19:00,pacific
286,11,GREAT Britain,44.13916,178.33423,2523.21,86,racing,4/10/18 19:00,pacific
287,1,Sanya Serenity Coast,44.78266,-174.17384,2199.2,79,racing,4/10/18 20:00,pacific
288,2,Qingdao,44.44365,-174.29949,2206.89,86,racing,4/10/18 20:00,pacific
289,3,Unicef,43.88538,-175.02949,2243.98,82,racing,4/10/18 20:00,pacific
290,4,Nasdaq,44.1219,-176.74794,2337.28,94,racing,4/10/18 20:00,pacific
291,5,Hotelplanner.com,43.8843,-176.45296,2345.34,90,racing,4/10/18 20:00,pacific
292,6,Garmin,43.68433,-176.81439,2361.97,91,racing,4/10/18 20:00,pacific
293,7,Dare To Lead,43.32417,-175.88588,2376.32,72,racing,4/10/18 20:00,pacific
294,8,PSP Logistics,43.28279,-175.6984,2379.49,79,racing,4/10/18 20:00,pacific
295,10,Liverpool 2018,43.53213,-178.9595,2430.31,98,racing,4/10/18 20:00,pacific
296,11,GREAT Britain,44.19275,178.518,2514.76,86,racing,4/10/18 20:00,pacific
297,1,Sanya Serenity Coast,44.74742,-173.97464,2190.94,81,racing,4/10/18 21:00,pacific
298,2,Qingdao,44.44179,-174.07837,2197.54,85,racing,4/10/18 21:00,pacific
299,3,Unicef,43.99318,-174.90782,2237.44,81,racing,4/10/18 21:00,pacific
